JOE001_023MTBD022R00_20060422.40.2,JOE001_023MTBD022R00_20060422.50
JOE001_023MTBD022R00_20060602.40.2,JOE001_023MTBD022R00_20060602.50
JOE001_023MTBD022R00_20060716.40.2,JOE001_023MTBD022R00_20060716.50
SHB001_021MXTI005R00_19991104.40.2,SHB001_021MXTI005R00_19991104.50
JOE001_023MTBD022R00_20060830.40.2,JOE001_023MTBD022R00_20060830.50
HMS001_020MXTI018R00_20001121.40.2,HMS001_020MXTI018R00_20001121.50
LBN15X_015MTBD014R00_20040707.40.2,LBN15X_015MTBD014R00_20040707.50
WINXXX_015MTBD009R00_20010719.40.2,WINXXX_015MTBD009R00_20010719.50
JOE001_023MTBD022R00_20061014.40.2,JOE001_023MTBD022R00_20061014.50
JALXXX_015MTBD009R00_20010724.40.2,JALXXX_015MTBD009R00_20010724.50
JOE001_023MTBD022R00_20070215.40.2,JOE001_023MTBD022R00_20070215.50
JOE001_023MTBD022R00_20070314.40.2,JOE001_023MTBD022R00_20070314.50
SMNXXX_015MTBD009R00_20071008.40.2,SMNXXX_015MTBD009R00_20071008.50
SHB001_021MXTI020R00_20040424.40.2,SHB001_021MXTI020R00_20040424.50
PELXXX_015MTBD014R00_20020222.40.2,PELXXX_015MTBD014R00_20020222.50
CBLX00_XXXIBTNXMBR21_20040530.40.1,CBLX00_XXXIBTNXMBR21_20040530.50
SHN15X_015MTBD014R00_20050421.40.2,SHN15X_015MTBD014R00_20050421.50
JOE001_023MTBD022R00_20080305.40.1,JOE001_023MTBD022R00_20080305.50
JOE001_023MTBD022R00_20080419.40.1,JOE001_023MTBD022R00_20080419.50
KL015X_015MTBD000R00_20050426.40.2,KL015X_015MTBD000R00_20050426.50
KL015X_015MTBD000R00_20050620.40.2,KL015X_015MTBD000R00_20050620.50
KL015X_015MTBD000R00_20050831.40.2,KL015X_015MTBD000R00_20050831.50
PTS001_021MXTI019R00_20060504.40.2,PTS001_021MXTI019R00_20060504.50
KL015X_015MTBD000R00_20060504.40.2,KL015X_015MTBD000R00_20060504.50
KL015X_015MTBD000R00_20060531.40.2,KL015X_015MTBD000R00_20060531.50
SHB001_021MXTI012R00_20011026.40.2,SHB001_021MXTI012R00_20011026.50
TPT001_018MXTI017R00_20061125.40.2,TPT001_018MXTI017R00_20061125.50
SMGXXX_015MTBD009R00_20030502.40.2,SMGXXX_015MTBD009R00_20030502.50
SWC001_022MTBD000R00_20010522.40.2,SWC001_022MTBD000R00_20010522.50
KL015X_015MTBD000R00_20060807.40.2,KL015X_015MTBD000R00_20060807.50
KL015X_015MTBD000R00_20060927.40.2,KL015X_015MTBD000R00_20060927.50
KL015X_015MTBD005R00_20050831.40.2,KL015X_015MTBD005R00_20050831.50
KL015X_015MTBD005R00_20060504.40.2,KL015X_015MTBD005R00_20060504.50
KL015X_015MTBD005R00_20060531.40.2,KL015X_015MTBD005R00_20060531.50
WINXXX_015MTBD009R00_20040330.40.2,WINXXX_015MTBD009R00_20040330.50
ARGXXX_015MTBD009R00_20030304.40.2,ARGXXX_015MTBD009R00_20030304.50
LNDXXX_013MTBD012R00_20030401.40.2,LNDXXX_013MTBD012R00_20030401.50
KL015X_015MTBD005R00_20060717.40.2,KL015X_015MTBD005R00_20060717.50
KL015X_015MTBD005R00_20060807.40.2,KL015X_015MTBD005R00_20060807.50
KL015X_015MTBD005R00_20060927.40.2,KL015X_015MTBD005R00_20060927.50
KL015X_015MTBD010R00_20050426.40.2,KL015X_015MTBD010R00_20050426.50
KL015X_015MTBD010R00_20050620.40.2,KL015X_015MTBD010R00_20050620.50
SMGXXX_015MTBD009R00_20011004.40.2,SMGXXX_015MTBD009R00_20011004.50
KL015X_015MTBD010R00_20050831.40.2,KL015X_015MTBD010R00_20050831.50
KL015X_015MTBD010R00_20060504.40.2,KL015X_015MTBD010R00_20060504.50
KL015X_015MTBD010R00_20060531.40.2,KL015X_015MTBD010R00_20060531.50
KL015X_015MTBD010R00_20060717.40.2,KL015X_015MTBD010R00_20060717.50
ELLXXX_015MTBD009R00_20000616.40.2,ELLXXX_015MTBD009R00_20000616.50
SMNXXX_015MTBD009R00_20070824.40.2,SMNXXX_015MTBD009R00_20070824.50
KL015X_015MTBD010R00_20060807.40.2,KL015X_015MTBD010R00_20060807.50
HAZXXX_015MTBD014R00_20001008.40.2,HAZXXX_015MTBD014R00_20001008.50
KL015X_015MTBD010R00_20060927.40.2,KL015X_015MTBD010R00_20060927.50
SHB001_021MXTI020R00_20041007.40.2,SHB001_021MXTI020R00_20041007.50
CBLX00_XXXIBTNXMBR22_20040424.40.1,CBLX00_XXXIBTNXMBR22_20040424.50
KL015X_015MTBD014R00_20050620.40.2,KL015X_015MTBD014R00_20050620.50
KL015X_015MTBD014R00_20050802.40.2,KL015X_015MTBD014R00_20050802.50
KL015X_015MTBD014R00_20050831.40.2,KL015X_015MTBD014R00_20050831.50
SH15XX_015MXTI008R00_19990814.40.2,SH15XX_015MXTI008R00_19990814.50
SCPXXX_015MTBD014R00_20060721.40.3,SCPXXX_015MTBD014R00_20060721.50
KL015X_015MTBD014R00_20060504.40.2,KL015X_015MTBD014R00_20060504.50
KL015X_015MTBD014R00_20060531.40.2,KL015X_015MTBD014R00_20060531.50
TPT003_019MXTI017R00_20021017.40.2,TPT003_019MXTI017R00_20021017.50
KL015X_015MTBD014R00_20060717.40.2,KL015X_015MTBD014R00_20060717.50
HMS002_005MXTI003R00_20010803.40.2,HMS002_005MXTI003R00_20010803.50
KL015X_015MTBD014R00_20060807.40.2,KL015X_015MTBD014R00_20060807.50
KL015X_015MTBD014R00_20060927.40.2,KL015X_015MTBD014R00_20060927.50
PURXXX_015MTBD009R00_20000829.40.2,PURXXX_015MTBD009R00_20000829.50
SHS15X_015MTBD009R00_20050420.40.2,SHS15X_015MTBD009R00_20050420.50
KL027X_027MTBD000R00_20050608.40.2,KL027X_027MTBD000R00_20050608.50
KL027X_027MTBD000R00_20050628.40.2,KL027X_027MTBD000R00_20050628.50
PURXXX_015MTBD014R00_20041122.40.2,PURXXX_015MTBD014R00_20041122.50
KL027X_027MTBD000R00_20050802.40.2,KL027X_027MTBD000R00_20050802.50
SWC001_022MTBD000R00_20040411.40.2,SWC001_022MTBD000R00_20040411.50
KL027X_027MTBD000R00_20060504.40.2,KL027X_027MTBD000R00_20060504.50
KL027X_027MTBD000R00_20060531.40.2,KL027X_027MTBD000R00_20060531.50
BB15XX_015MXTI003R00_19980806.40.2,BB15XX_015MXTI003R00_19980806.50
LBN15X_015MXTI009R00_20050715.40.2,LBN15X_015MXTI009R00_20050715.50
KL027X_027MTBD000R00_20060717.40.2,KL027X_027MTBD000R00_20060717.50
KL027X_027MTBD000R00_20060807.40.2,KL027X_027MTBD000R00_20060807.50
KL027X_027MTBD000R00_20060927.40.2,KL027X_027MTBD000R00_20060927.50
HMS001_020MXTI004R00_20031208.40.2,HMS001_020MXTI004R00_20031208.50
KL027X_027MTBD007R00_20050608.40.2,KL027X_027MTBD007R00_20050608.50
TPT001_018MXTI005R00_20030130.40.2,TPT001_018MXTI005R00_20030130.50
FC30XX_030MTBD014R00_20010416.40.2,FC30XX_030MTBD014R00_20010416.50
KL027X_027MTBD007R00_20050628.40.2,KL027X_027MTBD007R00_20050628.50
KL027X_027MTBD007R00_20050802.40.2,KL027X_027MTBD007R00_20050802.50
KL027X_027MTBD007R00_20060504.40.2,KL027X_027MTBD007R00_20060504.50
KL027X_027MTBD007R00_20060531.40.2,KL027X_027MTBD007R00_20060531.50
LB30XX_030MXTI004R00_20040710.40.2,LB30XX_030MXTI004R00_20040710.50
KL027X_027MTBD007R00_20060717.40.2,KL027X_027MTBD007R00_20060717.50
WINXXX_015MTBD003R00_20040114.40.2,WINXXX_015MTBD003R00_20040114.50
KL027X_027MTBD007R00_20060807.40.2,KL027X_027MTBD007R00_20060807.50
FC15XX_015MXTI004R00_20010530.40.2,FC15XX_015MXTI004R00_20010530.50
KL027X_027MTBD007R00_20060927.40.2,KL027X_027MTBD007R00_20060927.50
KL027X_027MTBD012R00_20050426.40.2,KL027X_027MTBD012R00_20050426.50
CH15XX_015MTBD001R00_20010416.40.2,CH15XX_015MTBD001R00_20010416.50
SCPXXX_015MTBD009R00_20070525.40.2,SCPXXX_015MTBD009R00_20070525.50
CMRX00_XXXIBTNXMBR11_20040522.40.1,CMRX00_XXXIBTNXMBR11_20040522.50
SMGXXX_015MTBD009R00_20070429.40.2,SMGXXX_015MTBD009R00_20070429.50
KL027X_027MTBD012R00_20050608.40.2,KL027X_027MTBD012R00_20050608.50
KL027X_027MTBD012R00_20050628.40.2,KL027X_027MTBD012R00_20050628.50
KL027X_027MTBD012R00_20060504.40.2,KL027X_027MTBD012R00_20060504.50
KL027X_027MTBD012R00_20060531.40.2,KL027X_027MTBD012R00_20060531.50
KL027X_027MTBD012R00_20060717.40.2,KL027X_027MTBD012R00_20060717.50
SSM001_022MXTI014R00_20051204.40.2,SSM001_022MXTI014R00_20051204.50
KL027X_027MTBD012R00_20060807.40.2,KL027X_027MTBD012R00_20060807.50
KL027X_027MTBD012R00_20060927.40.2,KL027X_027MTBD012R00_20060927.50
KL027X_027MTBD017R00_20050426.40.2,KL027X_027MTBD017R00_20050426.50
PTSXXX_015MTBD009R00_20030417.40.2,PTSXXX_015MTBD009R00_20030417.50
ANSXXX_015MTBD003R00_20060601.40.2,ANSXXX_015MTBD003R00_20060601.50
SHN15X_015MTBD004R00_20050527.40.2,SHN15X_015MTBD004R00_20050527.50
LNDXXX_013MTBD008R00_20020906.40.2,LNDXXX_013MTBD008R00_20020906.50
KL027X_027MTBD017R00_20050802.40.2,KL027X_027MTBD017R00_20050802.50
KL027X_027MTBD017R00_20060504.40.2,KL027X_027MTBD017R00_20060504.50
SMGXXX_015MTBD003R00_20010426.40.2,SMGXXX_015MTBD003R00_20010426.50
PROXXX_015MTBD009R00_20051027.40.2,PROXXX_015MTBD009R00_20051027.50
KL027X_027MTBD017R00_20060531.40.2,KL027X_027MTBD017R00_20060531.50
KL027X_027MTBD017R00_20060717.40.2,KL027X_027MTBD017R00_20060717.50
KL027X_027MTBD017R00_20060807.40.2,KL027X_027MTBD017R00_20060807.50
KL027X_027MTBD017R00_20060927.40.2,KL027X_027MTBD017R00_20060927.50
KL027X_027MTBD026R00_20050426.40.2,KL027X_027MTBD026R00_20050426.50
FC15XX_015MXTI014R00_20010416.40.2,FC15XX_015MXTI014R00_20010416.50
KL027X_027MTBD026R00_20050608.40.2,KL027X_027MTBD026R00_20050608.50
MORXXX_015MTBD003R00_20070205.40.2,MORXXX_015MTBD003R00_20070205.50
KL027X_027MTBD026R00_20050628.40.2,KL027X_027MTBD026R00_20050628.50
KL027X_027MTBD026R00_20050802.40.2,KL027X_027MTBD026R00_20050802.50
KL027X_027MTBD026R00_20060504.40.2,KL027X_027MTBD026R00_20060504.50
KL027X_027MTBD026R00_20060531.40.2,KL027X_027MTBD026R00_20060531.50
KL027X_027MTBD026R00_20060717.40.2,KL027X_027MTBD026R00_20060717.50
FCKX00_XXXIBTNXMBR11_20070416.40.1,FCKX00_XXXIBTNXMBR11_20070416.50
SMNXXX_015MTBD014R00_20040106.40.2,SMNXXX_015MTBD014R00_20040106.50
JALXXX_015MTBD003R00_20060331.40.2,JALXXX_015MTBD003R00_20060331.50
KL027X_027MTBD026R00_20060807.40.2,KL027X_027MTBD026R00_20060807.50
KL027X_027MTBD026R00_20060927.40.2,KL027X_027MTBD026R00_20060927.50
LAC001_023MTBD000R00_20050620.40.2,LAC001_023MTBD000R00_20050620.50
POHX00_XXXIBTNXMBR11_20070416.40.1,POHX00_XXXIBTNXMBR11_20070416.50
LAC001_023MTBD000R00_20050903.40.2,LAC001_023MTBD000R00_20050903.50
LB15XX_015MXTI009R00_20040609.40.2,LB15XX_015MXTI009R00_20040609.50
JALXXX_015MTBD014R00_20031106.40.2,JALXXX_015MTBD014R00_20031106.50
LAC001_023MTBD000R00_20051206.40.2,LAC001_023MTBD000R00_20051206.50
LAC001_023MTBD000R00_20060220.40.2,LAC001_023MTBD000R00_20060220.50
LAC001_023MTBD000R00_20060504.40.2,LAC001_023MTBD000R00_20060504.50
LAC001_023MTBD000R00_20060721.40.2,LAC001_023MTBD000R00_20060721.50
FC30XX_030MTBD021R00_20010801.40.2,FC30XX_030MTBD021R00_20010801.50
PROXXX_015MTBD009R00_20051205.40.2,PROXXX_015MTBD009R00_20051205.50
CMRX00_XXXIBTNXMBR12_20040703.40.1,CMRX00_XXXIBTNXMBR12_20040703.50
LAC001_023MTBD000R00_20061004.40.2,LAC001_023MTBD000R00_20061004.50
LAC001_023MTBD000R00_20061220.40.2,LAC001_023MTBD000R00_20061220.50
LAC001_023MTBD000R00_20080516.40.1,LAC001_023MTBD000R00_20080516.50
LAC001_023MTBD004R00_20050620.40.2,LAC001_023MTBD004R00_20050620.50
LAC001_023MTBD004R00_20050805.40.2,LAC001_023MTBD004R00_20050805.50
LAC001_023MTBD004R00_20050903.40.2,LAC001_023MTBD004R00_20050903.50
ALEXXX_015MTBD003R00_19991004.40.2,ALEXXX_015MTBD003R00_19991004.50
LAC001_023MTBD004R00_20051018.40.2,LAC001_023MTBD004R00_20051018.50
WINXXX_015MTBD009R00_20070806.40.2,WINXXX_015MTBD009R00_20070806.50
SH30XX_030MTBD009R00_20010706.40.2,SH30XX_030MTBD009R00_20010706.50
HMS001_020MXTI004R00_20010803.40.2,HMS001_020MXTI004R00_20010803.50
LAC001_023MTBD004R00_20051206.40.2,LAC001_023MTBD004R00_20051206.50
SMGXXX_015MTBD009R00_20020718.40.2,SMGXXX_015MTBD009R00_20020718.50
DBN40X_040MTBD004R00_20000620.40.2,DBN40X_040MTBD004R00_20000620.50
LAC001_023MTBD004R00_20060118.40.2,LAC001_023MTBD004R00_20060118.50
SHN15X_015MTBD014R00_20050811.40.2,SHN15X_015MTBD014R00_20050811.50
PTSXXX_015MTBD014R00_20051216.40.2,PTSXXX_015MTBD014R00_20051216.50
LAC001_023MTBD004R00_20060220.40.2,LAC001_023MTBD004R00_20060220.50
LAC001_023MTBD004R00_20060406.40.2,LAC001_023MTBD004R00_20060406.50
SMGXXX_015MTBD003R00_20020412.40.2,SMGXXX_015MTBD003R00_20020412.50
LAC001_023MTBD004R00_20060504.40.2,LAC001_023MTBD004R00_20060504.50
SWC001_022MXTI013R00_19991103.40.2,SWC001_022MXTI013R00_19991103.50
HMS001_020MTBD000R00_20020304.40.2,HMS001_020MTBD000R00_20020304.50
LAC001_023MTBD004R00_20060618.40.2,LAC001_023MTBD004R00_20060618.50
SHN15X_015MTBD001R00_20030716.40.2,SHN15X_015MTBD001R00_20030716.50
LAC001_023MTBD004R00_20060721.40.2,LAC001_023MTBD004R00_20060721.50
LAC001_023MTBD004R00_20060831.40.2,LAC001_023MTBD004R00_20060831.50
JALXXX_015MTBD003R00_20030523.40.2,JALXXX_015MTBD003R00_20030523.50
SQP001_021MTBD000R00_20060111.40.2,SQP001_021MTBD000R00_20060111.50
LAC001_023MTBD004R00_20061004.40.2,LAC001_023MTBD004R00_20061004.50
LAC001_023MTBD004R00_20061118.40.2,LAC001_023MTBD004R00_20061118.50
LAC001_023MTBD004R00_20061220.40.2,LAC001_023MTBD004R00_20061220.50
LAC001_023MTBD004R00_20070203.40.2,LAC001_023MTBD004R00_20070203.50
ALEXXX_015MTBD014R00_20001114.40.2,ALEXXX_015MTBD014R00_20001114.50
CMRX00_XXXIBTNXMBR21_20040522.40.1,CMRX00_XXXIBTNXMBR21_20040522.50
ALEXXX_015MTBD014R00_20000302.40.2,ALEXXX_015MTBD014R00_20000302.50
LAC001_023MTBD004R00_20080516.40.1,LAC001_023MTBD004R00_20080516.50
ARGXXX_015MTBD014R00_20030103.40.2,ARGXXX_015MTBD014R00_20030103.50
HAZXXX_015MTBD009R00_20010619.40.2,HAZXXX_015MTBD009R00_20010619.50
LAC001_023MTBD004R00_20080629.40.1,LAC001_023MTBD004R00_20080629.50
LAC001_023MTBD013R00_20050620.40.2,LAC001_023MTBD013R00_20050620.50
PTS001_021MXTI012R00_20070201.40.2,PTS001_021MXTI012R00_20070201.50
LAC001_023MTBD013R00_20050805.40.2,LAC001_023MTBD013R00_20050805.50
VALXXX_015MTBD009R00_20030722.40.2,VALXXX_015MTBD009R00_20030722.50
LAC001_023MTBD013R00_20050903.40.2,LAC001_023MTBD013R00_20050903.50
LAC001_023MTBD013R00_20051206.40.2,LAC001_023MTBD013R00_20051206.50
LAC001_023MTBD013R00_20060118.40.2,LAC001_023MTBD013R00_20060118.50
LAC001_023MTBD013R00_20060220.40.2,LAC001_023MTBD013R00_20060220.50
TPT001_018MXTI005R00_20000312.40.2,TPT001_018MXTI005R00_20000312.50
FC15XX_015MXTI004R00_20000615.40.2,FC15XX_015MXTI004R00_20000615.50
LAC001_023MTBD013R00_20060406.40.2,LAC001_023MTBD013R00_20060406.50
LAC001_023MTBD013R00_20060504.40.2,LAC001_023MTBD013R00_20060504.50
LAC001_023MTBD013R00_20060618.40.2,LAC001_023MTBD013R00_20060618.50
PTS001_021MXTI006R00_20010713.40.2,PTS001_021MXTI006R00_20010713.50
LAC001_023MTBD013R00_20060721.40.2,LAC001_023MTBD013R00_20060721.50
ALEXXX_015MTBD014R00_20060727.40.2,ALEXXX_015MTBD014R00_20060727.50
LAC001_023MTBD013R00_20060831.40.2,LAC001_023MTBD013R00_20060831.50
LAC001_023MTBD013R00_20061004.40.2,LAC001_023MTBD013R00_20061004.50
LAC001_023MTBD013R00_20061118.40.2,LAC001_023MTBD013R00_20061118.50
LAC001_023MTBD013R00_20061220.40.2,LAC001_023MTBD013R00_20061220.50
LAC001_023MTBD013R00_20070203.40.2,LAC001_023MTBD013R00_20070203.50
LAC001_023MTBD013R00_20080516.40.1,LAC001_023MTBD013R00_20080516.50
LAC001_023MTBD013R00_20080629.40.1,LAC001_023MTBD013R00_20080629.50
LAC001_023MTBD013R01_20050903.40.2,LAC001_023MTBD013R01_20050903.50
LAC001_023MTBD023R00_20050620.40.2,LAC001_023MTBD023R00_20050620.50
LAC001_023MTBD023R00_20050805.40.2,LAC001_023MTBD023R00_20050805.50
LAC001_023MTBD023R00_20050903.40.2,LAC001_023MTBD023R00_20050903.50
LAC001_023MTBD023R00_20051018.40.2,LAC001_023MTBD023R00_20051018.50
LAC001_023MTBD023R00_20051206.40.2,LAC001_023MTBD023R00_20051206.50
LAC001_023MTBD023R00_20060118.40.2,LAC001_023MTBD023R00_20060118.50
LAC001_023MTBD023R00_20060220.40.2,LAC001_023MTBD023R00_20060220.50
LAC001_023MTBD023R00_20060406.40.2,LAC001_023MTBD023R00_20060406.50
LAC001_023MTBD023R00_20060504.40.2,LAC001_023MTBD023R00_20060504.50
LAC001_023MTBD023R00_20060618.40.2,LAC001_023MTBD023R00_20060618.50
LAC001_023MTBD023R00_20060721.40.2,LAC001_023MTBD023R00_20060721.50
LAC001_023MTBD023R00_20060831.40.2,LAC001_023MTBD023R00_20060831.50
LAC001_023MTBD023R00_20061004.40.2,LAC001_023MTBD023R00_20061004.50
LAC001_023MTBD023R00_20061118.40.2,LAC001_023MTBD023R00_20061118.50
PURXXX_015MTBD003R00_20021121.40.2,PURXXX_015MTBD003R00_20021121.50
SSM001_022MXTI021R00_20050721.40.2,SSM001_022MXTI021R00_20050721.50
ARGXXX_015MTBD014R00_20011102.40.2,ARGXXX_015MTBD014R00_20011102.50
FC15XX_015MXTI014R00_20020624.40.2,FC15XX_015MXTI014R00_20020624.50
LAC001_023MTBD023R00_20061220.40.2,LAC001_023MTBD023R00_20061220.50
LAC001_023MTBD023R00_20070203.40.2,LAC001_023MTBD023R00_20070203.50
TRLXXX_015MTBD009R00_20010719.40.2,TRLXXX_015MTBD009R00_20010719.50
WILXXX_015MTBD009R00_20001214.40.2,WILXXX_015MTBD009R00_20001214.50
SWC001_022MXTI021R00_20010905.40.2,SWC001_022MXTI021R00_20010905.50
LAC001_023MTBD023R00_20080516.40.1,LAC001_023MTBD023R00_20080516.50
LAC001_023MTBD023R00_20080629.40.1,LAC001_023MTBD023R00_20080629.50
LOP001_026MTBD000R00_20050620.40.2,LOP001_026MTBD000R00_20050620.50
FCKX00_XXXIBTNXMBR11_20040421.40.1,FCKX00_XXXIBTNXMBR11_20040421.50
LOCONW_019MTBD005R00_20060710.40.2,LOCONW_019MTBD005R00_20060710.50
TRLXXX_015MTBD014R00_20031021.40.2,TRLXXX_015MTBD014R00_20031021.50
LOP001_026MTBD000R00_20050904.40.2,LOP001_026MTBD000R00_20050904.50
LOP001_026MTBD000R00_20051206.40.2,LOP001_026MTBD000R00_20051206.50
SH15XX_015MXTI008R00_19980702.40.2,SH15XX_015MXTI008R00_19980702.50
LOP001_026MTBD000R00_20060220.40.2,LOP001_026MTBD000R00_20060220.50
LOP001_026MTBD000R00_20060504.40.2,LOP001_026MTBD000R00_20060504.50
LOP001_026MTBD000R00_20060726.40.2,LOP001_026MTBD000R00_20060726.50
ALEXXX_015MTBD014R00_20040505.40.2,ALEXXX_015MTBD014R00_20040505.50
LOP001_026MTBD000R00_20061005.40.2,LOP001_026MTBD000R00_20061005.50
PTS001_021MXTI012R00_20010228.40.2,PTS001_021MXTI012R00_20010228.50
LOP001_026MTBD000R00_20061220.40.2,LOP001_026MTBD000R00_20061220.50
SH30XX_030MXTI021R00_20050420.40.2,SH30XX_030MXTI021R00_20050420.50
SH15XX_015MXTI004R00_20040803.40.2,SH15XX_015MXTI004R00_20040803.50
LOP001_026MTBD000R00_20080516.40.1,LOP001_026MTBD000R00_20080516.50
PURXXX_015MTBD003R00_20040619.40.2,PURXXX_015MTBD003R00_20040619.50
LOP001_026MTBD004R00_20050620.40.2,LOP001_026MTBD004R00_20050620.50
LOP001_026MTBD004R00_20050805.40.2,LOP001_026MTBD004R00_20050805.50
LOP001_026MTBD004R00_20050904.40.2,LOP001_026MTBD004R00_20050904.50
LOP001_026MTBD004R00_20051018.40.2,LOP001_026MTBD004R00_20051018.50
SWC001_022MXTI013R00_20031021.40.2,SWC001_022MXTI013R00_20031021.50
LOP001_026MTBD004R00_20051206.40.2,LOP001_026MTBD004R00_20051206.50
HMS003_019MXTI005R00_20011023.40.2,HMS003_019MXTI005R00_20011023.50
PELXXX_015MTBD009R00_20040402.40.2,PELXXX_015MTBD009R00_20040402.50
FC15XX_015MXTI014R00_20020802.40.2,FC15XX_015MXTI014R00_20020802.50
SMGXXX_015MTBD009R00_20041007.40.3,SMGXXX_015MTBD009R00_20041007.50
LOP001_026MTBD004R00_20060220.40.2,LOP001_026MTBD004R00_20060220.50
HAZXXX_015MTBD009R00_20001107.40.2,HAZXXX_015MTBD009R00_20001107.50
WILXXX_015MTBD009R00_20040108.40.2,WILXXX_015MTBD009R00_20040108.50
FCKX00_XXXIBTNXMBR12_20040530.40.1,FCKX00_XXXIBTNXMBR12_20040530.50
ALEXXX_015MTBD003R00_20070313.40.2,ALEXXX_015MTBD003R00_20070313.50
SMNXXX_015MTBD009R00_20030904.40.2,SMNXXX_015MTBD009R00_20030904.50
LOP001_026MTBD004R00_20060406.40.2,LOP001_026MTBD004R00_20060406.50
LOP001_026MTBD004R00_20060504.40.2,LOP001_026MTBD004R00_20060504.50
LOP001_026MTBD004R00_20060618.40.2,LOP001_026MTBD004R00_20060618.50
LOP001_026MTBD004R00_20060726.40.2,LOP001_026MTBD004R00_20060726.50
HMS001_020MXTI004R00_20050402.40.2,HMS001_020MXTI004R00_20050402.50
CH30XX_030MTBD021R00_20010416.40.2,CH30XX_030MTBD021R00_20010416.50
LOP001_026MTBD004R00_20060831.40.2,LOP001_026MTBD004R00_20060831.50
LOP001_026MTBD004R00_20061005.40.2,LOP001_026MTBD004R00_20061005.50
SMGXXX_015MTBD009R00_20060317.40.2,SMGXXX_015MTBD009R00_20060317.50
SWC001_022MXTI013R00_20050928.40.2,SWC001_022MXTI013R00_20050928.50
WINXXX_015MTBD009R00_20030805.40.2,WINXXX_015MTBD009R00_20030805.50
LOP001_026MTBD004R00_20061118.40.2,LOP001_026MTBD004R00_20061118.50
LOP001_026MTBD004R00_20061220.40.2,LOP001_026MTBD004R00_20061220.50
LOP001_026MTBD004R00_20070202.40.2,LOP001_026MTBD004R00_20070202.50
LOP001_026MTBD004R00_20080516.40.1,LOP001_026MTBD004R00_20080516.50
LOP001_026MTBD004R00_20080629.40.1,LOP001_026MTBD004R00_20080629.50
LOP001_026MTBD015R00_20050620.40.2,LOP001_026MTBD015R00_20050620.50
LOP001_026MTBD015R00_20050805.40.2,LOP001_026MTBD015R00_20050805.50
LOP001_026MTBD015R00_20050904.40.2,LOP001_026MTBD015R00_20050904.50
TRLXXX_015MTBD009R00_20070319.40.2,TRLXXX_015MTBD009R00_20070319.50
SRNXXX_015MTBD003R00_20070507.40.2,SRNXXX_015MTBD003R00_20070507.50
LOP001_026MTBD015R00_20051018.40.2,LOP001_026MTBD015R00_20051018.50
LNDXXX_013MTBD008R00_20031002.40.2,LNDXXX_013MTBD008R00_20031002.50
PTSXXX_015MTBD014R00_20011215.40.2,PTSXXX_015MTBD014R00_20011215.50
LB15XX_015MXTI001R00_20030715.40.2,LB15XX_015MXTI001R00_20030715.50
LOP001_026MTBD015R00_20051206.40.2,LOP001_026MTBD015R00_20051206.50
LOP001_026MTBD015R00_20060118.40.2,LOP001_026MTBD015R00_20060118.50
LOP001_026MTBD015R00_20060220.40.2,LOP001_026MTBD015R00_20060220.50
LOP001_026MTBD015R00_20060406.40.2,LOP001_026MTBD015R00_20060406.50
LB30XX_030MXTI021R00_20030513.40.2,LB30XX_030MXTI021R00_20030513.50
LOP001_026MTBD015R00_20060504.40.2,LOP001_026MTBD015R00_20060504.50
LOP001_026MTBD015R00_20060618.40.2,LOP001_026MTBD015R00_20060618.50
JALXXX_015MTBD014R00_20061207.40.2,JALXXX_015MTBD014R00_20061207.50
FCKX00_XXXIBTNXMBR21_20040421.40.1,FCKX00_XXXIBTNXMBR21_20040421.50
LOP001_026MTBD015R00_20060726.40.2,LOP001_026MTBD015R00_20060726.50
LOP001_026MTBD015R00_20060831.40.2,LOP001_026MTBD015R00_20060831.50
LOP001_026MTBD015R00_20061005.40.2,LOP001_026MTBD015R00_20061005.50
SMSXXX_015MTBD009R00_20040317.40.2,SMSXXX_015MTBD009R00_20040317.50
LOP001_026MTBD015R00_20061118.40.2,LOP001_026MTBD015R00_20061118.50
LOP001_026MTBD015R00_20061220.40.2,LOP001_026MTBD015R00_20061220.50
LOP001_026MTBD015R00_20070202.40.2,LOP001_026MTBD015R00_20070202.50
ARGXXX_015MTBD003R00_20011102.40.2,ARGXXX_015MTBD003R00_20011102.50
TPT001_018MXTI017R00_20050820.40.2,TPT001_018MXTI017R00_20050820.50
LOP001_026MTBD015R00_20080516.40.1,LOP001_026MTBD015R00_20080516.50
SH30XX_030MXTI014R00_20040617.40.2,SH30XX_030MXTI014R00_20040617.50
LOP001_026MTBD015R00_20080629.40.1,LOP001_026MTBD015R00_20080629.50
LOP001_026MTBD025R00_20050620.40.2,LOP001_026MTBD025R00_20050620.50
LOP001_026MTBD025R00_20050805.40.2,LOP001_026MTBD025R00_20050805.50
LOP001_026MTBD025R00_20050904.40.2,LOP001_026MTBD025R00_20050904.50
LOP001_026MTBD025R00_20051018.40.2,LOP001_026MTBD025R00_20051018.50
LOP001_026MTBD025R00_20051206.40.2,LOP001_026MTBD025R00_20051206.50
LOP001_026MTBD025R00_20060118.40.2,LOP001_026MTBD025R00_20060118.50
LOP001_026MTBD025R00_20060220.40.2,LOP001_026MTBD025R00_20060220.50
LOP001_026MTBD025R00_20060406.40.2,LOP001_026MTBD025R00_20060406.50
SR15XX_015MXTI009R00_20020626.40.2,SR15XX_015MXTI009R00_20020626.50
